samp_name,source_mat_id,id,sample_link,EMSL_store_temp,abs_air_humidity,address,adj_room,aero_struc,agrochem_addition,air_temp,air_temp_regm,al_sat,al_sat_meth,alt,amount_light,analysis_type,annual_precpt,annual_temp,arch_struc,avg_dew_point,avg_occup,avg_temp,bathroom_count,bedroom_count,biotic_regm,biotic_relationship,build_docs,build_occup_type,building_setting,built_struc_age,built_struc_set,built_struc_type,carb_dioxide,carb_nitro_ratio,ceil_area,ceil_cond,ceil_finish_mat,ceil_struc,ceil_texture,ceil_thermal_mass,ceil_type,ceil_water_mold,chem_administration,climate_environment,collection_date,collection_date_inc,collection_time,collection_time_inc,cool_syst_id,crop_rotation,cur_land_use,cur_vegetation,cur_vegetation_meth,date_last_rain,depth,dew_point,dna_absorb1,dna_absorb2,dna_collect_site,dna_concentration,dna_cont_type,dna_cont_well,dna_container_ID,dna_dnase,dna_isolate_meth,dna_organisms,dna_project_contact,dna_samp_ID,dna_sample_format,dna_sample_name,dna_seq_project,dna_seq_project_PI,dna_seq_project_name,dna_volume,door_comp_type,door_cond,door_direct,door_loc,door_mat,door_move,door_size,door_type,door_type_metal,door_type_wood,door_water_mold,drainage_class,drawings,ecosystem,ecosystem_category,ecosystem_subtype,ecosystem_type,elev,elevator,env_broad_scale,env_local_scale,env_medium,env_package,escalator,exp_duct,exp_pipe,experimental_factor,experimental_factor_other,ext_door,ext_wall_orient,ext_window_orient,extreme_event,fao_class,filter_method,filter_type,fire,fireplace_type,flooding,floor_age,floor_area,floor_cond,floor_count,floor_finish_mat,floor_struc,floor_thermal_mass,floor_water_mold,freq_clean,freq_cook,furniture,gaseous_environment,gender_restroom,geo_loc_name,growth_facil,hall_count,handidness,heat_cool_type,heat_deliv_loc,heat_sys_deliv_meth,heat_system_id,heavy_metals,heavy_metals_meth,height_carper_fiber,horizon_meth,humidity_regm,indoor_space,indoor_surf,inside_lux,int_wall_cond,isotope_exposure,last_clean,lat_lon,light_regm,light_type,link_class_info,link_climate_info,local_class,local_class_meth,max_occup,mech_struc,micro_biomass_C_meth,micro_biomass_N_meth,micro_biomass_meth,microbial_biomass,microbial_biomass_C,microbial_biomass_N,misc_param,non_microb_biomass,non_microb_biomass_method,number_pets,number_plants,number_resident,occup_density_samp,occup_document,occup_samp,org_matter,org_nitro,org_nitro_method,organism_count,other_treatment,oxy_stat_samp,ph,ph_meth,phosphate,pres_animal_insect,prev_land_use_meth,previous_land_use,profile_position,project_ID,proposal_dna,quad_pos,rel_air_humidity,rel_humidity_out,rel_samp_loc,rel_to_oxygen,replicate_number,room_air_exch_rate,room_architec_elem,room_condt,room_connected,room_count,room_dim,room_door_dist,room_door_share,room_hallway,room_loc,room_moist_dam_hist,room_net_area,room_occup,room_samp_pos,room_type,room_vol,room_wall_share,room_window_count,salinity,salinity_meth,samp_collec_device,samp_collec_method,samp_floor,samp_mat_process,samp_room_id,samp_size,samp_sort_meth,samp_store_temp,samp_time_out,samp_type,samp_weather,sample_shipped,season,season_precpt,season_temp,season_use,shad_dev_water_mold,shading_device_cond,shading_device_loc,shading_device_mat,shading_device_type,sieving,size_frac,size_frac_low,size_frac_up,slope_aspect,slope_gradient,soil_horizon,soil_text_measure,soil_texture_meth,soil_type,soil_type_meth,space_typ_state,specific,specific_ecosystem,specific_humidity,start_date_inc,start_time_inc,store_cond,substructure_type,surf_air_cont,surf_humidity,surf_material,surf_moisture,surf_moisture_ph,surf_temp,technical_reps,temp,temp_out,tillage,tot_carb,tot_nitro_cont_meth,tot_nitro_content,tot_org_c_meth,tot_org_carb,tot_phosp,train_line,train_stat_loc,train_stop_loc,typ_occup_density,ventilation_type,vis_media,wall_area,wall_const_type,wall_finish_mat,wall_height,wall_loc,wall_surf_treatment,wall_texture,wall_thermal_mass,wall_water_mold,water_cont_soil_meth,water_content,water_feat_size,water_feat_type,watering_regm,weekday,window_cond,window_cover,window_horiz_pos,window_loc,window_mat,window_open_freq,window_size,window_status,window_type,window_vert_pos,window_water_mold
BESC-133-CL3_93_10_SC,Bio-Scales:983116ce-a573-4fdd-bfbd-4a509a81c2e0,nmdc:fk0dzcn92,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-10,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.121447 -123.2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-Cl3B-93-10-SC,Bio-Scales:bc4e0cd0-4f6b-4939-ad28-81fb205074cf,nmdc:fk0qq7j89,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-Co1B-27-3-SC,Bio-Scales:08ddfdc3-9b1d-4828-b8c3-ac4162b51096,nmdc:fk09af046,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-Co1_27_3_SC,Bio-Scales:06687623-9797-4e5b-a038-6a6cb51895f8,nmdc:fk0ze5964,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-02,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.388014 -123.194065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-Co1_27_3_SC,Bio-Scales:d8284aff-d30e-4850-92a3-56d5a597b3a9,nmdc:fk0ftk110,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-02,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.388014 -123.194065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-CO2B-50-25-SC,Bio-Scales:ef1d5913-6a2c-4ce7-8681-158e6d9e1509,nmdc:fk0be7k23,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-Co2_50_25_SC,Bio-Scales:d5571e0e-0f95-4a9b-a922-508dfe76460c,nmdc:fk0mt9n16,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-05,,04:01:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587694 -123.193368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-CO3B-19-46-SC,Bio-Scales:ff71d045-03d9-400b-bc56-b97f69b100b1,nmdc:fk0y69v92,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-133-Co3_19_46_SC,Bio-Scales:b26b61c0-3553-4008-ae2c-6f5d881962e5,nmdc:fk0d36w42,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.588118 -123.192766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CL1_35_33_SC,Bio-Scales:b2237826-e0f4-4900-92a0-db236c097c4d,nmdc:fk0se6r84,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-08,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.120845 -123.269575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Cl1B-35-33-SC,Bio-Scales:16de8b19-aa39-4c0a-ad40-b4ebfb32f37b,nmdc:fk008dh25,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CL2_39_29_SC,Bio-Scales:0784ac99-10b6-442f-a9b0-398b64c8a7e8,nmdc:fk0esxc95,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-08,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.120936 -123.269747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CL2_39_29_SC,Bio-Scales:8b4a3fb8-2780-4545-9da5-a8505e6a58fa,nmdc:fk0dwhw77,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-08,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.120936 -123.269747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Cl2B-39-29-SC,Bio-Scales:4d980745-e7c4-4b43-932a-c0c67f4c5607,nmdc:fk0jytk59,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CL3_85_26_SC,Bio-Scales:bd757b44-dd36-4c68-b4da-ecdc072f289a,nmdc:fk0q1qk77,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-10,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.120985 -123.271523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CL3_85_26_SC,Bio-Scales:ea47bb9b-2e4d-4da7-912b-b325cd4e7089,nmdc:fk0397846,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-10,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.120985 -123.271523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Cl3B-85-26-SC,Bio-Scales:670f665e-995e-4057-87ea-72c385fc3d8e,nmdc:fk04yfk68,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Cl3B-85-26-SC,Bio-Scales:964577a5-140f-483d-9bf0-48e95e33d9c8,nmdc:fk0065780,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CO1B-30-3-SC,Bio-Scales:3e847080-3259-4967-ba55-2caa6cd44578,nmdc:fk0dtmf55,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Co1_30_3_SC,Bio-Scales:072a509f-0d53-4b3b-90b7-4e1d1371ba44,nmdc:fk0tn1h87,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-03,,04:04:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587973 -123.19406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Co2B-41-23-SC,Bio-Scales:e93e83d0-3238-4faf-8c7e-d3a7b3ec150b,nmdc:fk0mnp126,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-Co2_41_23_SC,Bio-Scales:b077e996-f30a-4229-a9c9-407d87cd33f0,nmdc:fk0ez2v21,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:06:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587823 -123.193444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-13-CO3B-21-57-SC,Bio-Scales:55b77f05-875c-47b1-9711-8413beada5d0,nmdc:fk00vyw35,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
